query_id,source
2568,other
2569,other
2570,parse_pattern
2571,other
2572,other
2573,other
2574,other
2575,other
2576,other
2577,other
2578,negations
2579,other
2580,negations
2581,other
2582,negations
2583,negations
2584,negations
2585,other
2586,other
2587,negations
2588,other
2589,negations
2590,other
2591,negations
2592,parse_pattern
2593,negations
2594,negations
2595,parse_pattern
2596,negations
2597,other
2598,other
2599,other
2600,negations
2601,parse_pattern
2602,parse_pattern
2603,other
2604,other
2605,parse_pattern
2606,other
2607,other
2608,other
2609,other
2610,other
2611,parse_pattern
2612,negations
2613,other
2614,parse_pattern
2615,negations
2616,other
2617,other
2618,other
2619,other
2620,other
2621,parse_pattern
2622,other
2623,other
2624,other
2625,parse_pattern
2626,other
2627,other
2628,other
2629,other
2630,other
2631,other
2632,other
2633,parse_pattern
2634,other
2635,other
2636,other
2637,other
2638,other
2639,other
2640,other
2641,negations
2642,negations
2643,other
2644,other
2645,other
2646,other
2647,negations
2648,parse_pattern
2649,negations
2650,other
2651,other
2652,other
2653,parse_pattern
2654,other
2655,other
2656,negations
2657,other
2658,other
2659,other
2660,parse_pattern
2661,other
2662,negations
2663,other
2664,other
2665,negations
2666,other
2667,other
2668,other
2669,other
2670,other
2671,other
2672,other
2673,negations
2674,negations
2675,negations
2676,parse_pattern
2677,negations
2678,negations
2679,other
2680,other
2681,parse_pattern
2682,other
2683,behavioral
2684,other
2685,other
2686,other
2687,other
2688,negations
2689,other
2690,other
2691,negations
2692,other
2693,other
2694,negations
2695,parse_pattern
2696,negations
2697,other
2698,negations
2699,other
2700,other
2701,parse_pattern
2702,other
2703,other
2704,negations
2705,parse_pattern
2706,negations
2707,other
2708,other
2709,parse_pattern
2710,other
2711,other
2712,other
2713,other
2714,other
2715,other
2716,other
2717,other
2718,other
2719,other
2720,other
2721,other
2722,other
2723,other
2724,other
2725,other
2726,other
2727,other
2728,parse_pattern
2729,other
2730,other
2731,negations
2732,other
2733,other
2734,other
2735,other
2736,other
2737,other
2738,behavioral
2739,behavioral
2740,other
2741,other
2742,other
2743,other
2744,other
2745,other
2746,parse_pattern
2747,other
2748,other
2749,other
2750,other
2751,other
2752,other
2753,other
2754,other
2755,negations
2756,other
2757,other
2758,other
2759,parse_pattern
2760,other
2761,other
2762,negations
2763,negations
2764,negations
2765,other
2766,other
2767,parse_pattern
2768,negations
2769,negations
2770,negations
2771,other
2772,other
2773,other
2774,other
2775,other
2776,other
2777,other
2778,other
2779,other
2780,other
2781,other
2782,other
2783,other
2784,other
2785,other
2786,other
2787,parse_pattern
2788,parse_pattern
2789,parse_pattern
2790,other
2791,other
2792,other
2793,negations
2794,other
2795,behavioral
2796,other
2797,parse_pattern
2798,parse_pattern
2799,negations
2800,negations
2801,other
2802,negations
2803,other
2804,parse_pattern
2805,other
2806,parse_pattern
2807,other
2808,negations
2809,negations
2810,other
2811,other
2812,negations
2813,other
2814,other
2815,negations
2816,other
2817,other
2818,other
2819,other
2820,other
2821,parse_pattern
2822,other
2823,other
2824,other
2825,other
2826,other
2827,negations
2828,other
2829,negations
2830,negations
2831,other
2832,other
2833,negations
2834,other
2835,negations
2836,other
2837,other
2838,other
2839,other
2840,other
2841,negations
2842,negations
2843,other
2844,other
2845,other
2846,other
2847,other
2848,other
2849,other
2850,other
2851,negations
2852,negations
2853,other
2854,other
2855,parse_pattern
2856,negations
2857,negations
2858,negations
2859,other
2860,other
2861,other
2862,parse_pattern
2863,other
2864,other
2865,other
2866,other
2867,other
2868,other
2869,other
2870,other
2871,parse_pattern
2872,parse_pattern
2873,parse_pattern
2874,negations
2875,other
2876,other
2877,other
2878,other
2879,other
2880,other
2881,other
2882,other
2883,other
2884,other
2885,other
2886,other
2887,other
2888,other
2889,other
2890,other
2891,other
2892,negations
2893,other
2894,negations
2895,other
2896,negations
2897,negations
2898,other
2899,parse_pattern
2900,other
2901,other
2902,parse_pattern
2903,parse_pattern
2904,other
2905,other
2906,other
2907,other
2908,other
2909,parse_pattern
2910,other
2911,other
2912,other
2913,other
2914,other
2915,other
2916,negations
2917,other
2918,other
2919,other
2920,other
2921,parse_pattern
2922,other
2923,other
2924,other
2925,other
2926,other
2927,other
2928,other
2929,other
2930,negations
2931,negations
2932,negations
2933,negations
2934,other
2935,negations
2936,negations
2937,other
2938,other
2939,other
2940,other
2941,other
2942,other
2943,other
2944,parse_pattern
2945,parse_pattern
2946,negations
2947,negations
2948,negations
2949,other
2950,negations
2951,other
2952,other
2953,other
2954,other
2955,other
2956,other
2957,other
2958,other
2959,other
2960,negations
2961,negations
2962,other
2963,other
2964,parse_pattern
2965,other
2966,other
2967,parse_pattern
2968,other
2969,other
2970,other
2971,negations
2972,other
2973,other
2974,other
2975,negations
2976,other
2977,other
2978,parse_pattern
2979,parse_pattern
2980,other
2981,other
2982,other
2983,negations
2984,other
2985,other
2986,other
2987,other
2988,parse_pattern
2989,other
2990,other
2991,other
2992,other
2993,other
2994,other
2995,other
2996,other
2997,other
2998,other
2999,other
3000,other
3001,other
3002,other
3003,other
3004,other
3005,other
3006,parse_pattern
3007,other
3008,parse_pattern
3009,other
3010,parse_pattern
3011,other
3012,other
3013,negations
3014,other
3015,parse_pattern
3016,other
3017,other
3018,other
3019,other
3020,other
3021,parse_pattern
3022,parse_pattern
3023,other
3024,other
3025,other
3026,other
3027,other
3028,other
3029,parse_pattern
3030,negations
3031,other
3032,other
3033,negations
3034,other
3035,other
3036,other
3037,other
3038,other
3039,other
3040,other
3041,other
3042,parse_pattern
3043,other
3044,other
3045,other
3046,other
3047,other
3048,other
3049,other
3050,negations
3051,other
3052,other
3053,behavioral
3054,other
3055,parse_pattern
3056,other
3057,parse_pattern
3058,other
3059,negations
3060,other
3061,other
3062,other
3063,other
3064,other
3065,other
3066,other
3067,other
3068,negations
3069,other
3070,other
3071,other
3072,other
3073,other
3074,other
3075,other
3076,other
3077,other
3078,parse_pattern
3079,other
3080,other
3081,other
3082,parse_pattern
3083,negations
3084,negations
3085,parse_pattern
3086,other
3087,parse_pattern
3088,other
3089,other
3090,other
3091,other
3092,negations
3093,other
3094,parse_pattern
3095,negations
3096,other
3097,other
3098,other
3099,other
3100,other
3101,other
3102,other
3103,other
3104,other
3105,other
3106,other
3107,other
3108,other
3109,other
3110,other
3111,other
3112,other
3113,other
3114,other
3115,negations
3116,negations
3117,other
3118,other
3119,other
3120,negations
3121,other
3122,other
3123,other
3124,other
3125,parse_pattern
3126,negations
3127,negations
3128,other
3129,negations
3130,other
3131,other
3132,negations
3133,other
3134,other
3135,negations
3136,negations
3137,other
3138,behavioral
3139,negations
3140,parse_pattern
3141,other
3142,other
3143,parse_pattern
3144,other
3145,other
3146,other
3147,other
3148,other
3149,other
3150,negations
3151,other
3152,other
3153,other
3154,other
3155,other
3156,other
3157,parse_pattern
3158,other
3159,other
3160,other
3161,other
3162,other
3163,other
3164,other
3165,other
3166,other
3167,other
3168,other
3169,other
3170,negations
3171,other
3172,other
3173,other
3174,other
3175,other
3176,other
3177,other
3178,negations
3179,parse_pattern
3180,other
3181,negations
3182,other
3183,negations
3184,other
3185,other
3186,other
3187,other
3188,negations
3189,other
3190,negations
3191,other
3192,other
3193,other
3194,other
3195,negations
3196,other
3197,other
3198,other
3199,other
3200,other
3201,negations
3202,negations
3203,other
3204,other
3205,other
3206,other
3207,other
3208,other
3209,other
3210,other
3211,other
3212,other
3213,negations
3214,negations
3215,other
3216,behavioral
3217,negations
3218,other
3219,negations
3220,other
3221,other
3222,other
3223,other
3224,other
3225,other
3226,other
3227,negations
3228,negations
3229,other
3230,negations
3231,negations
3232,other
3233,other
3234,other
3235,other
3236,other
3237,other
3238,other
3239,other
3240,other
3241,other
3242,parse_pattern
3243,parse_pattern
3244,other
3245,other
3246,other
3247,other
3248,other
3249,other
3250,other
3251,other
3252,other
3253,negations
3254,other
3255,other
3256,other
3257,other
3258,parse_pattern
3259,behavioral
3260,other
3261,other
3262,negations
3263,negations
3264,other
3265,other
3266,other
3267,parse_pattern
3268,other
3269,other
3270,other
3271,other
3272,other
3273,other
3274,other
3275,parse_pattern
3276,other
3277,other
3278,other
3279,other
3280,other
3281,other
3282,negations
3283,behavioral
3284,other
3285,other
3286,negations
3287,behavioral
3288,negations
3289,negations
3290,negations
3291,behavioral
3292,negations
3293,other
3294,negations
3295,other
3296,negations
3297,other
3298,other
3299,other
3300,other
3301,other
3302,negations
3303,negations
3304,negations
3305,negations
3306,other
3307,parse_pattern
3308,other
3309,negations
3310,negations
3311,negations
3312,negations
3313,other
3314,other
3315,negations
3316,negations
3317,other
3318,parse_pattern
3319,negations
3320,negations
3321,other
3322,negations
3323,negations
3324,negations
3325,other
3326,negations
3327,other
3328,other
3329,other
3330,other
3331,negations
3332,other
3333,other
3334,other
3335,other
3336,other
3337,negations
3338,negations
3339,other
3340,other
3341,negations
3342,other
3343,other
3344,other
3345,negations
3346,other
3347,other
3348,other
3349,other
3350,other
3351,parse_pattern
3352,other
3353,other
3354,other
3355,other
3356,other
3357,other
3358,other
3359,other
3360,other
3361,other
3362,other
3363,other
3364,other
3365,other
3366,other
3367,other
3368,other
3369,other
3370,other
3371,other
3372,other
3373,negations
3374,negations
3375,other
3376,other
3377,other
3378,other
3379,parse_pattern
3380,other
3381,other
3382,other
3383,negations
3384,other
3385,other
3386,negations
3387,parse_pattern
3388,other
3389,parse_pattern
3390,parse_pattern
3391,other
3392,other
3393,negations
3394,other
3395,other
3396,parse_pattern
3397,other
3398,other
3399,negations
3400,negations
3401,other
3402,other
3403,other
3404,other
3405,other
3406,other
3407,parse_pattern
3408,negations
3409,parse_pattern
3410,other
3411,parse_pattern
3412,parse_pattern
3413,negations
3414,other
3415,parse_pattern
3416,other
3417,other
3418,other
3419,other
3420,other
3421,parse_pattern
3422,other
3423,other
3424,other
3425,other
3426,other
3427,negations
3428,negations
3429,other
3430,other
3431,other
3432,other
3433,other
3434,other
3435,negations
3436,other
3437,other
3438,other
3439,other
3440,other
3441,other
3442,other
3443,other
3444,other
3445,other
3446,other
3447,other
3448,negations
3449,other
3450,other
3451,negations
3452,negations
3453,negations
3454,other
3455,other
3456,parse_pattern
3457,other
3458,other
3459,other
3460,parse_pattern
3461,other
